,START_X,END_X,START_Y,END_Y
470,5397363.1125,5397324.8569,4185960.9842,4185882.8883
471,5397018.8317,5396980.5808,4185258.137,4185180.0451
472,5396942.3306,5396904.0808,4185101.9535,4185023.8625
473,5396854.6428,5396805.2054,4184953.7623,4184883.6624
474,5395956.9743,5396043.0121,4181785.5594,4181793.3984
475,5408446.4148,5408398.3543,4210182.944,4210128.0504
476,5408005.8534,5407956.4582,4209688.3558,4209633.3714
477,5409325.0647,5409367.9808,4209501.3147,4209549.5972
478,5409410.8972,5409453.814,4209597.8798,4209646.1625
479,5409480.4723,5409520.1355,4209143.1892,4209081.2211
480,5422474.174,5422437.537,4189925.8054,4189870.9282
481,5420045.7379,5420038.597,4193094.7748,4193166.6566
482,5419569.1797,5419522.217,4201850.4404,4201870.236
483,5418164.9165,5418117.9523,4204337.6385,4204278.4358
484,5417176.3807,5417108.67,4205516.7979,4205460.1058
485,5406614.3333,5406541.9288,4208148.9594,4208161.9323
486,5405900.4748,5405859.2381,4207731.6188,4207661.5222
487,5405653.0621,5405611.8285,4207311.0442,4207240.9495
488,5405529.3626,5405488.1305,4207100.7611,4207030.6673
489,5368695.1205,5368733.6779,4215511.9886,4215473.6949
490,5421712.7653,5421697.5251,4187976.8484,4187914.2419
491,5421560.3713,5421545.7511,4187350.7987,4187290.8623
492,5421273.1271,5421209.9122,4186690.8685,4186690.5452
493,5405919.6121,5405875.2174,4196282.3291,4196327.1833
494,5415769.7414,5415706.7386,4203973.494,4203937.5686
495,5357285.0952,5357326.1314,4212342.6648,4212278.8845
496,5357572.3125,5357613.3324,4211897.1008,4211833.7688
497,5358062.0592,5357989.0461,4211137.504,4211105.5486
498,5357623.9872,5357550.9767,4210945.7664,4210913.8088
499,5368241.3775,5368318.847,4215624.4777,4215649.3057
500,5369062.7277,5369128.536,4215221.8939,4215171.5331
501,5369385.8067,5369449.6261,4214910.5904,4214840.3966
502,5369577.2625,5369641.0794,4214700.0091,4214629.8153
503,5369704.8956,5369768.7109,4214559.6216,4214489.4279
504,5367493.1954,5367472.5187,4202158.017,4202236.713
505,5364953.3939,5364975.5569,4196990.9351,4196920.5134
506,5420171.1682,5420115.1342,4186801.3269,4186824.2641
507,5419778.926,5419728.5849,4186961.8822,4186982.557
508,5400864.8154,5400828.8386,4195457.5324,4195514.8282
509,5400433.0689,5400433.993,4196145.0925,4196212.2265
510,5357047.9353,5356976.2648,4210692.8457,4210661.3436
511,5356904.5948,5356832.9253,4210629.841,4210598.3383
512,5427730.091,5427695.9624,4174817.3384,4174746.8212
513,5365042.044,5365064.2057,4196709.251,4196638.831
514,5365152.9445,5365173.7421,4196324.8072,4196252.0985
515,5365231.6313,5365250.1768,4196056.3684,4195994.858
516,5365328.7678,5365388.8139,4195972.5189,4196011.6898
517,5365551.773,5365599.3635,4196334.4835,4196258.4384
518,5365349.7696,5365370.0308,4195660.4802,4195592.2642
519,5422190.6762,5422270.6443,4186512.9556,4186542.959
520,5422750.4623,5422830.4336,4186722.9698,4186752.9698
521,5424325.2033,5424373.8823,4186692.7834,4186615.8261
522,5395103.9422,5395068.4441,4182711.6807,4182634.2843
523,5395006.0097,5394965.9206,4182302.6091,4182245.7528
524,5365981.9873,5366032.2794,4194331.8773,4194245.5211
525,5382169.6525,5382107.4309,4214757.9577,4214717.7244
526,5381858.5486,5381795.6259,4214556.7897,4214518.4234
527,5393571.3625,5393642.1547,4230260.7481,4230274.9086
528,5396310.6823,5396261.0684,4184182.0824,4184111.3909
529,5396261.0684,5396211.4552,4184111.3909,4184040.6995
530,5396211.4552,5396161.8425,4184040.6995,4183970.0085
531,5395913.7884,5395864.1794,4183616.557,4183545.8674
532,5395595.6319,5395525.5147,4183206.4497,4183149.7874
533,5395315.1675,5395245.0531,4182979.8001,4182923.1373
534,5412456.5283,5412391.7796,4210925.102,4210982.2821
535,5394832.7245,5394787.9241,4182043.2581,4181967.5701
536,5394787.9241,5394743.1242,4181967.5701,4181891.8825
537,5412518.0104,5412440.2577,4209353.235,4209391.3354
538,5397301.5721,5397353.9094,4226426.8103,4226356.8118
539,5397458.582,5397510.9174,4226216.8153,4226146.8173
540,5397061.977,5397135.5578,4227932.7218,4227965.491
541,5417247.6037,5417259.7245,4170664.0583,4170719.9142
542,5416951.3458,5416879.669,4171174.7993,4171200.0795
543,5416598.5444,5416532.4517,4171305.0056,4171334.0932
544,5416328.7248,5416323.2778,4171497.6403,4171573.9271
545,5416306.9362,5416301.4888,4171802.7904,4171879.0791
546,5416790.6386,5416736.0364,4170328.5933,4170344.3308
547,5411994.7709,5412051.0662,4211488.4743,4211433.5844
548,5360905.7821,5360944.3527,4207072.1435,4207004.8562
549,5412924.6202,5412866.1108,4210470.5554,4210527.374
550,5409197.2891,5409234.4593,4207990.294,4207932.8504
551,5407821.346,5407803.7048,4208794.8657,4208815.3422
552,5406892.8436,5406831.5459,4208150.7516,4208110.038
553,5397356.3027,5397429.8852,4228063.7963,4228096.5639
554,5416634.8735,5416616.2168,4204973.2562,4204892.153
555,5416578.9043,5416560.2484,4204729.9483,4204648.8468
556,5416426.2915,5416340.179,4204567.5898,4204585.8313
557,5415659.7506,5415578.8046,4204787.2724,4204793.9506
558,5424677.6407,5424685.1695,4176326.8066,4176412.0649
559,5424707.7566,5424715.2858,4176667.8438,4176753.1047
560,5361906.7527,5361945.4111,4205871.6721,4205803.6223
561,5389744.991,5389799.1933,4228256.7214,4228306.66
562,5390016.0074,5390070.2122,4228506.4143,4228556.3528
563,5390236.4708,5390291.8914,4228707.65,4228758.0823
564,5366379.3952,5366347.5599,4218054.0175,4218124.3933
565,5366252.0518,5366220.215,4218335.5226,4218405.8997
566,5401828.7538,5401778.8647,4189570.9752,4189500.2003
567,5414180.1874,5414103.8525,4208020.5515,4207986.7436
568,5414103.8525,5414028.74,4207986.7436,4207978.7926
569,5413911.351,5413869.0744,4207972.2865,4207973.7317
570,5413455.5079,5413392.1946,4207644.8473,4207587.1613
571,5424903.0465,5424989.3979,4176953.7449,4176968.802
572,5391259.4156,5391327.4728,4229285.6705,4229315.0522
573,5392141.3861,5392199.368,4229683.4921,4229730.2896
574,5365243.4688,5365267.0786,4198173.6819,4198242.0836
575,5365267.0786,5365290.6886,4198242.0836,4198310.4856
576,5401928.534,5401878.6436,4189712.5257,4189641.7503
577,5401413.063,5401346.5584,4189143.9631,4189090.2909
578,5399873.3745,5399805.8835,4187924.7348,4187872.7007
579,5399670.9033,5399603.4143,4187768.632,4187716.5974
580,5399459.5286,5399383.1318,4187622.9054,4187581.2477
581,5412906.6864,5412852.8965,4207255.7185,4207303.6159
582,5412734.307,5412662.4114,4207296.4539,4207333.4605
583,5412538.1792,5412476.0638,4207255.0354,4207215.8225
584,5412613.989,5412670.2782,4210884.6826,4210829.7922
585,5422947.2177,5422960.5532,4176230.1953,4176163.0483
586,5421011.7139,5420941.0625,4175744.5356,4175750.8668
587,5420612.8194,5420538.0223,4176148.3051,4176147.0914
588,5365474.11,5365543.5705,4199170.0291,4199165.0364
589,5366649.5399,5366728.9049,4199973.474,4199987.7604
590,5367406.0452,5367456.2831,4200342.6156,4200409.9032
591,5367456.2831,5367473.4348,4200409.9032,4200489.89
592,5367524.891,5367542.0435,4200729.8537,4200809.8426
593,5398771.9795,5398695.5881,4187247.9739,4187206.3132
594,5398695.5881,5398632.1242,4187206.3132,4187147.2457
595,5398251.3552,5398187.896,4186792.84,4186733.7724
596,5405343.6701,5405381.9234,4185061.0741,4184995.7405
597,5411207.5126,5411151.3537,4212235.3153,4212289.2546
598,5419350.4448,5419272.3606,4175413.3583,4175398.0439
599,5421697.7873,5421631.885,4174580.919,4174544.6494
600,5427462.9183,5427535.9862,4189047.9638,4189103.647
601,5427682.1242,5427755.1944,4189215.0129,4189270.6956
602,5385043.7907,5385031.9104,4205927.0597,4206006.1759
603,5408238.5558,5408264.4505,4184813.4247,4184736.3251
604,5408290.3449,5408316.2387,4184659.226,4184582.1275
605,5408250.5894,5408321.3467,4185284.0061,4185326.5444
606,5409459.8405,5409537.1615,4185925.5847,4185931.8828
607,5411167.8559,5411246.5645,4210171.4901,4210157.7148
608,5410943.1361,5410958.5817,4210502.1777,4210583.0066
609,5411062.2751,5411006.4659,4212252.8796,4212304.1571
610,5410617.1096,5410561.5607,4212676.8024,4212730.8203
611,5421122.4324,5421055.9283,4175004.5518,4175056.3531
612,5420167.5026,5420092.3646,4174804.5429,4174780.7199
613,5380650.5055,5380606.1725,4192211.6633,4192160.7312
614,5399845.5669,5399817.4869,4194381.4406,4194315.9974
615,5402155.045,5402231.8804,4189889.5863,4189854.3187
616,5420834.2507,5420775.3155,4199817.134,4199790.7685
617,5420324.3901,5420247.9787,4200127.6448,4200089.8057
618,5393644.4747,5393637.6898,4209701.985,4209775.6123
619,5410950.6563,5410894.846,4212355.4348,4212406.7124
620,5410353.2386,5410294.7046,4213100.5745,4213165.7484
621,5410294.7046,5410236.1699,4213165.7484,4213230.9222
622,5409792.66,5409756.2152,4214018.8716,4214090.5857
623,5409683.3241,5409652.0927,4214234.0149,4214292.7309
624,5409526.0287,5409499.5135,4214523.8777,4214573.2752
625,5420417.3594,5420492.7556,4174980.8132,4175011.1807
626,5420492.7556,5420568.152,4175011.1807,4175041.548
627,5421836.5223,5421756.709,4173221.1527,4173194.5117
628,5420857.6459,5420794.7691,4173248.6036,4173302.3189
629,5346847.7262,5346818.7205,4224334.3633,4224264.0607
630,5390970.7591,5391020.0765,4210480.0523,4210514.5528
631,5389228.545,5389178.9006,4211122.3371,4211194.5985
632,5409695.7352,5409716.1211,4214607.1917,4214650.7613
633,5409940.9311,5409983.9708,4214878.9933,4214923.1161
634,5409189.6878,5409130.2177,4214928.3312,4214985.9483
635,5419434.781,5419377.4439,4171823.7563,4171883.0151
636,5418938.508,5418865.292,4172122.9159,4172087.2846
637,5419114.3857,5419182.6969,4172380.8099,4172417.5521
638,5419249.3995,5419316.1023,4172428.3933,4172439.234
639,5412708.9405,5412726.9701,4195539.3402,4195603.9035
640,5412781.06,5412799.0904,4195797.5957,4195862.1604
641,5388930.7552,5388900.2098,4211853.3846,4211935.1325
642,5388618.7533,5388556.0238,4212282.5844,4212349.0103
643,5404370.4429,5404445.3694,4194235.8185,4194193.8943
644,5404745.0704,5404819.9943,4194026.1941,4193984.2682
645,5407450.6148,5407369.0494,4216065.9158,4216089.8655
646,5406716.5147,5406634.9464,4216281.4425,4216305.387
647,5419251.0653,5419316.8548,4172891.1769,4172896.3919
648,5417574.2418,5417653.3806,4172357.7841,4172418.4931
649,5419681.4535,5419637.0254,4171485.6061,4171559.7601
650,5412054.403,5412038.6732,4194089.6047,4194005.8193
651,5412585.2286,5412523.3723,4195564.2107,4195576.6453
652,5412461.516,5412399.6597,4195589.0798,4195601.5138
653,5411709.1267,5411641.7536,4195745.4303,4195759.1044
654,5411439.634,5411372.2604,4195800.1245,4195813.7971
655,5411372.2604,5411304.8867,4195813.7971,4195827.4692
656,5411304.8867,5411237.5129,4195827.4692,4195841.141
657,5406347.5214,5406415.0593,4193107.5285,4193068.4355
658,5406773.4673,5406829.766,4193369.7649,4193434.61
659,5406846.6616,5406863.5574,4193493.9832,4193553.3567
660,5405046.8101,5404979.1081,4217040.0512,4217089.7583
661,5410226.5159,5410237.3615,4210661.9018,4210719.985
662,5410226.9828,5410227.4497,4210591.7924,4210521.6834
663,5409810.1514,5409862.5179,4209866.5133,4209811.0001
664,5417371.9156,5417389.8221,4171351.422,4171420.9023
665,5417740.3885,5417653.3806,4172403.3736,4172418.4931
666,5407440.6717,5407502.3941,4192196.8221,4192172.544
667,5404105.1293,5404047.4011,4194184.1354,4194116.3705
668,5403931.9468,5403874.2206,4193980.8411,4193913.0766
669,5403816.4952,5403765.4334,4193845.3123,4193775.3595
670,5402997.6906,5402973.0607,4192736.6924,4192694.3198
671,5402948.431,5402931.265,4192651.9473,4192579.6704
672,5423587.8874,5423642.125,4171747.7147,4171745.5274
673,5431909.9378,5431966.6556,4177978.5479,4178009.2488
674,5399273.0909,5399243.3494,4203632.2374,4203695.686
675,5399213.6076,5399183.8655,4203759.1349,4203822.5842
676,5398969.6319,5398951.7449,4204348.3764,4204420.9228
677,5398933.8577,5398915.9703,4204493.4697,4204566.017
678,5398880.1946,5398862.3063,4204711.1129,4204783.6614
679,5424902.0075,5424960.1978,4174299.1058,4174345.7248
680,5425192.9644,5425251.1572,4174532.1999,4174578.8186
681,5424239.5855,5424307.7281,4172028.2072,4172064.0957
682,5424375.8712,5424440.1621,4172099.9838,4172117.3935
683,5398807.929,5398795.3135,4205047.8606,4205111.477
684,5398697.5044,5398651.4588,4205496.3105,4205554.675
685,5398237.027,5398190.9767,4206079.9587,4206138.3241
686,5422203.2372,5422150.9266,4196506.9278,4196428.0016
687,5416525.0945,5416494.6842,4198523.1956,4198444.8321
688,5400462.6972,5400509.4406,4202310.0332,4202373.9027
689,5400791.9929,5400870.596,4202452.9294,4202457.9807
690,5401093.3413,5401150.0303,4202931.9426,4202916.1575
691,5401080.3549,5401099.0606,4203289.3528,4203209.9153
692,5401061.6488,5401130.6455,4203368.7906,4203424.0031
693,5419204.5363,5419209.8583,4204098.6057,4204181.3908
694,5419231.1465,5419236.4686,4204512.5376,4204595.3257
695,5415885.5067,5415830.6372,4207165.6356,4207220.5684
696,5347743.7153,5347727.0851,4226042.4936,4225965.2163
697,5347710.4549,5347693.825,4225887.9394,4225810.6633
698,5347693.825,5347677.1952,4225810.6633,4225733.3875
699,5347322.7936,5347277.4559,4225218.9589,4225153.5473
700,5415682.5085,5415604.7719,4197871.8372,4197880.7394
701,5415371.5614,5415293.8243,4197907.4426,4197916.3426
702,5417406.5737,5417310.9572,4199755.0616,4199780.2484
703,5425876.8764,5425792.1302,4174670.9105,4174639.5499
704,5425792.1302,5425726.6827,4174639.5499,4174564.4826
705,5347141.4463,5347096.1107,4224957.3139,4224891.9032
706,5346934.7453,5346905.7386,4224545.2736,4224474.9698
707,5430856.8702,5430830.1617,4198371.8865,4198299.6611
708,5430724.5757,5430699.113,4198017.697,4197952.4066
709,5430699.113,5430673.6506,4197952.4066,4197887.1164
710,5430560.872,5430533.6041,4197614.5963,4197544.1182
711,5430370.0042,5430342.7386,4197121.2572,4197050.7819
712,5430315.4734,5430288.2085,4196980.3067,4196909.8321
713,5354064.7517,5354117.0368,4235518.5395,4235584.8855
714,5354117.0368,5354169.3224,4235584.8855,4235651.2317
715,5354562.7534,5354621.8979,4236153.9696,4236229.8948
716,5354780.9894,5354830.9632,4236434.5268,4236498.8804
717,5354930.9127,5354980.8883,4236627.5881,4236691.9423
718,5425938.9767,5425995.5294,4175128.9197,4175174.5594
719,5422137.8513,5422072.81,4193125.8626,4193165.5706
720,5421682.5523,5421617.5077,4193403.8131,4193443.5193
721,5422743.8592,5422686.8061,4194712.2275,4194658.0833
722,5422629.7535,5422590.206,4194603.939,4194568.6268
723,5422535.681,5422488.644,4194719.6937,4194777.5712
724,5419098.5299,5419063.3766,4205496.9944,4205563.7985
725,5361932.5654,5361987.1679,4245404.4345,4245456.6044
726,5369152.6843,5369145.4291,4250849.0723,4250773.1117
727,5369145.4291,5369138.1741,4250773.1117,4250697.1515
728,5369123.6643,5369116.4095,4250545.2329,4250469.2743
729,5369080.1365,5369072.882,4250089.4893,4250013.5339
730,5369236.9316,5369244.5909,4251701.7992,4251779.3231
731,5369244.5909,5369252.2503,4251779.3231,4251856.8475
732,5369268.6669,5369285.0837,4251928.9218,4252000.9966
733,5423834.0816,5423861.5602,4201748.6349,4201821.2092
734,5419279.7095,5419237.6514,4198565.7307,4198585.6347
735,5348669.6208,5348634.0888,4229413.6275,4229484.3283
736,5348437.6174,5348406.265,4229870.4947,4229931.6863
737,5398378.3241,5398345.5016,4191472.3042,4191416.2105
738,5398100.886,5398170.2446,4191264.8554,4191316.7178
739,5398852.8581,5398889.4486,4192278.8953,4192342.4562
740,5369256.72,5369318.0923,4253921.808,4253975.7186
741,5370294.2737,5370352.7274,4254832.3117,4254883.2366
742,5390623.357,5390699.9968,4238109.1098,4238145.6514
743,5360363.2117,5360423.1249,4228264.7528,4228313.9214
744,5393086.9758,5393117.6175,4207779.5801,4207846.4331
745,5393270.8317,5393275.1444,4208180.7029,4208258.5806
746,5393275.1444,5393279.4571,4208258.5806,4208336.4589
747,5393279.4571,5393283.77,4208336.4589,4208414.3375
748,5431260.9166,5431127.5994,4178441.8909,4178390.4628
749,5429699.5043,5429628.3875,4177776.9934,4177788.1904
750,5429628.3875,5429516.5723,4177788.1904,4177861.1127
751,5430271.2379,5430309.7018,4177522.0515,4177431.6181
752,5414458.7244,5414403.8409,4208593.8785,4208648.8105
753,5414184.301,5414129.4147,4208868.5382,4208923.4702
754,5413666.2494,5413664.912,4209395.6415,4209400.5313
755,5414237.6161,5414179.6364,4199525.8515,4199485.7512
756,5399530.7904,5399555.6497,4200244.9293,4200330.36
757,5430405.2057,5430398.6385,4176916.3184,4176834.8696
758,5430035.1567,5429950.8537,4176475.0406,4176466.5289
759,5430651.9571,5430687.4112,4175798.0765,4175720.7124
760,5430826.057,5430859.926,4175428.9163,4175360.3822
761,5431034.1173,5431062.1808,4174973.0628,4174909.3065
762,5413537.7136,5413495.2992,4209621.8439,4209695.6138
763,5413373.7886,5413334.24,4209902.3471,4209968.8288
764,5348010.0129,5347973.3834,4226775.1943,4226705.9323
765,5347973.3834,5347936.7544,4226705.9323,4226636.6708
766,5426998.193,5427034.8486,4175810.5227,4175673.3834
767,5427034.8486,5427071.5032,4175673.3834,4175536.2455
768,5421727.1488,5421680.3023,4197917.5296,4197862.3728
769,5421592.3997,5421547.0978,4198279.3622,4198227.9254
770,5421501.7962,5421456.4951,4198176.4888,4198125.0522
771,5346594.5244,5346534.9048,4223726.5193,4223675.6133
772,5346117.583,5346058.6784,4223319.2693,4223268.7581
773,5362931.3569,5362972.5079,4233800.2083,4233841.7609
774,5431032.0446,5430976.3398,4174836.6904,4174816.2358
775,5430920.6352,5430929.3294,4174795.7809,4174715.4474
776,5430852.3691,5430784.1034,4174769.2408,4174742.7005
777,5430579.3082,5430625.0527,4174663.0773,4174581.9378
778,5430460.6809,5430512.4087,4174617.5061,4174560.2093
779,5430320.9353,5430244.3861,4174056.0255,4174021.614
780,5414075.2853,5414130.435,4209292.0829,4209341.7292
781,5414274.6001,5414269.2717,4209769.2375,4209838.8746
782,5414352.4038,5414402.0894,4210152.5908,4210174.7338
783,5413521.3106,5413589.8054,4209773.4475,4209777.5928
784,5413602.0268,5413614.1837,4209831.3708,4209885.197
785,5413614.1837,5413649.7012,4209885.197,4209936.4855
786,5345881.9677,5345823.0653,4223117.2241,4223066.7126
787,5344979.7568,5344902.4427,4222008.3005,4221997.7442
788,5344438.5619,5344361.249,4221934.3959,4221923.836
789,5364349.2286,5364421.2317,4234054.7599,4234049.2029
790,5364892.0537,5364976.9917,4234051.9224,4234058.3857
791,5426052.0827,5426108.6364,4175220.199,4175265.8386
792,5426561.1389,5426617.7533,4175630.2586,4175675.2038
793,5426617.7533,5426674.3679,4175675.2038,4175720.1488
794,5422340.8125,5422399.665,4172247.912,4172294.8778
795,5342284.5585,5342233.4078,4221134.6808,4221073.4048
796,5342028.8104,5341962.8537,4220828.3019,4220791.9865
797,5341346.753,5341273.2956,4220635.3887,4220655.8213
